route_id,origin_city,destination_city,origin_country,destination_country,origin_port,destination_port,distance_km,average_transit_days,route_risk,traffic_index
add490a5-050b-48d3-951a-2cc3a90e8e51,Guangzhou,Felixstowe,China,United Kingdom,Shenzhen Port,Port of Felixstowe,2510.0,3,High,76
8286b31c-9d13-400e-bfa2-ff6e4196099e,Bremen,Singapore,Germany,Singapore,Bremerhaven,Port of Singapore,5951.93,13,High,71
9c660da0-e656-4b28-a178-e5778e6ba634,London,Manchester,United Kingdom,United Kingdom,London Gateway,Port of Felixstowe,445.26,5,High,85
64e86a84-97e0-441e-b54a-5458434313ef,Amsterdam,Singapore,Netherlands,Singapore,Port of Rotterdam,Port of Singapore,11606.29,26,Low,18
61a34491-377b-46dc-98e5-52a376bc5e0f,Ahmedabad,Singapore,India,Singapore,Mundra Port,Port of Singapore,10037.51,14,Medium,56
960645bb-4ee6-4b95-bce3-372f14a2ab4f,Yokohama,Hamburg,Japan,Germany,Port of Osaka,Bremerhaven,4423.48,8,Medium,36
dfedef4d-9cde-4eb5-b809-c3c58847f3fe,Incheon,Osaka,South Korea,Japan,Incheon Port,Port of Osaka,4345.43,10,Medium,68
633799a6-71c3-466a-822a-b172bb7793d6,Osaka,New York,Japan,United States,Port of Yokohama,Port Houston,614.82,4,Medium,36
e39008c3-4d65-48b5-ab09-f8a4fd65ffda,Guangzhou,Sharjah,China,UAE,Shanghai Port,Khalifa Port,3615.11,7,Medium,60
35da8f96-2a3b-47fc-984f-b4ee6ff2875f,Singapore,Sharjah,Singapore,UAE,Port of Singapore,Jebel Ali,6979.57,14,High,63
905591ca-801d-46b8-841d-78fa96c8f269,Hyderabad,Los Angeles,India,United States,Chennai Port,Port of LA,1706.58,4,Low,26
01ffb1a3-7ecc-4ce5-8633-918bbf993bf9,London,Chennai,United Kingdom,India,Port of Felixstowe,Nhava Sheva,4907.28,9,Medium,65
2af0ecb7-7d56-4191-946a-0800dfa6303e,Houston,Yokohama,United States,Japan,Port of LA,Port of Osaka,8588.61,18,High,77
ea773cbc-b112-4888-b76d-74ca1ba59d2e,Incheon,Yokohama,South Korea,Japan,Incheon Port,Port of Osaka,2345.85,9,Low,24
8b845c8d-b5fe-48eb-8017-9a2541a1c907,Guangzhou,New York,China,United States,Ningbo-Zhoushan,Port Newark,10599.73,18,Low,40
f8e8c28b-7818-4c02-8c29-a33c347ea637,Ningbo,London,China,United Kingdom,Shenzhen Port,Port of Felixstowe,713.05,3,Medium,49
45184da3-0439-4539-931f-44d5804fc88b,Singapore,Bengaluru,Singapore,India,Port of Singapore,Chennai Port,11105.39,18,Low,34
7500507e-9792-4b67-b2f2-73aefbfba430,Yokohama,Amsterdam,Japan,Netherlands,Port of Osaka,Port of Rotterdam,4035.88,10,Low,37
d9a2f0b8-bcb6-443a-bf9f-f09baa057af8,Shenzhen,London,China,United Kingdom,Shanghai Port,Port of Felixstowe,2566.64,6,Low,26
29d84ad1-d78b-431e-8368-62fbfe543b1f,Shanghai,Abu Dhabi,China,UAE,Ningbo-Zhoushan,Khalifa Port,1539.8,7,Low,32
8bbb76bd-5492-4cc7-9fec-210bf7db4e52,Frankfurt,New York,Germany,United States,Bremerhaven,Port Houston,5753.83,15,Low,17
9eeebc3d-7a41-44b9-839a-85354c0effb0,Guangzhou,Osaka,China,Japan,Ningbo-Zhoushan,Port of Osaka,6438.78,13,Low,15
bd75d02f-8fa8-4e98-9078-fdd90740ae81,Seoul,Singapore,South Korea,Singapore,Port of Busan,Port of Singapore,11776.31,21,Low,16
1d3be8b9-3a92-4627-b6a0-df5b5b39ac6f,Frankfurt,Osaka,Germany,Japan,Port of Hamburg,Port of Osaka,6348.77,17,Medium,66
d84bca65-2d6b-437e-be81-e29248b1e194,Shenzhen,Mumbai,China,India,Shenzhen Port,Chennai Port,4538.49,10,Low,24
20c9d5d6-ad23-45d6-b1ea-488bc14f9abe,Incheon,Dubai,South Korea,UAE,Port of Busan,Khalifa Port,12051.47,19,Medium,40
b801a380-285c-49f7-9f58-72643ff3d077,Tokyo,Rotterdam,Japan,Netherlands,Port of Osaka,Port of Rotterdam,9524.67,18,Medium,36
57a617e2-93b6-4983-9526-76f1076660d9,Frankfurt,Incheon,Germany,South Korea,Bremerhaven,Incheon Port,9550.69,23,Medium,63
72771ed9-a614-4a75-ab79-f0c4213872b6,Rotterdam,Hyderabad,Netherlands,India,Port of Rotterdam,Chennai Port,6843.61,11,Medium,44
e8746e3a-f666-4e1b-9768-5090d099b7a0,Abu Dhabi,Singapore,UAE,Singapore,Jebel Ali,Port of Singapore,3183.29,8,High,81
7f6625f6-fa83-42bb-935c-848de6acd615,London,Dubai,United Kingdom,UAE,London Gateway,Jebel Ali,11436.74,18,Medium,48
8fcb1a33-36a1-4701-a44a-c35b1cb6bedf,Shenzhen,Incheon,China,South Korea,Shenzhen Port,Port of Busan,6092.61,10,Low,17
a431cc16-5e15-4658-8d92-8b4c704b6d72,Guangzhou,Abu Dhabi,China,UAE,Ningbo-Zhoushan,Jebel Ali,2557.15,7,Low,30
de652d7e-c98d-4237-946c-0cea318c790d,Sharjah,London,UAE,United Kingdom,Jebel Ali,Port of Felixstowe,11713.99,25,Low,44
5d767a86-f58f-4f56-b58e-62dc6fe5fd41,Amsterdam,Chicago,Netherlands,United States,Port of Rotterdam,Port of LA,2241.54,5,Medium,54
c612802a-cf2c-41c6-ac13-bfad2074ab2d,Chennai,Hamburg,India,Germany,Nhava Sheva,Bremerhaven,1007.58,5,Medium,45
4e3a1611-8898-45ad-a682-65de51991c3e,Chicago,Tokyo,United States,Japan,Port of LA,Port of Osaka,267.04,4,High,76
bf855e8e-243e-425c-aad5-8309416b35df,Frankfurt,Singapore,Germany,Singapore,Bremerhaven,Port of Singapore,2969.34,7,Low,24
66b52eee-0bf4-4564-9af4-5aece9349e07,Incheon,Busan,South Korea,South Korea,Incheon Port,Port of Busan,2157.8,5,Low,32
1045b623-30da-458b-8520-9a37585bc4b6,Amsterdam,Guangzhou,Netherlands,China,Port of Rotterdam,Ningbo-Zhoushan,9540.46,14,High,87
1c6ad978-f0d8-46aa-9b7a-9392f5d9ad89,Mumbai,Los Angeles,India,United States,Chennai Port,Port of LA,4909.3,6,Medium,67
a4133ca6-713a-4605-b81d-c619f115da13,London,Bremen,United Kingdom,Germany,Port of Felixstowe,Bremerhaven,10427.97,18,Medium,65
7664c557-5545-4cd6-96f8-1b5c9b91254a,Abu Dhabi,Ahmedabad,UAE,India,Jebel Ali,Chennai Port,4720.77,9,Medium,48
67ec8e7e-84ba-401b-baf0-ff8fdd2e0c18,Singapore,Bremen,Singapore,Germany,Port of Singapore,Port of Hamburg,8743.76,20,Medium,64
0c78344a-7c5c-487c-a7ac-f9199c98b44b,Shenzhen,Kolkata,China,India,Shanghai Port,Chennai Port,2113.03,3,High,62
0a0f6127-2785-45d6-9d47-558588e5e26c,Osaka,Incheon,Japan,South Korea,Port of Yokohama,Port of Busan,3493.35,5,Low,22
a6086387-64a0-447f-b536-7564e5743180,London,Singapore,United Kingdom,Singapore,Port of Felixstowe,Port of Singapore,1396.92,4,Low,37
73404f9d-1d6a-4f38-bf36-20b9f72f03fe,Los Angeles,Tokyo,United States,Japan,Port Newark,Port of Osaka,10291.86,18,Medium,40
cf5a9816-bae3-414b-9104-f4f5f04bcff0,Houston,New York,United States,United States,Port Newark,Port of LA,1306.38,5,High,61
cb3b1f1a-a347-4f05-9d16-9c5e69c75b21,Chicago,Manchester,United States,United Kingdom,Port of LA,Port of Felixstowe,10848.05,19,Low,38
aa812746-9a54-456c-af9d-b90c0edfdb9f,New York,Busan,United States,South Korea,Port of LA,Port of Busan,3114.54,5,Low,21
c21cc31c-01ed-4703-883e-b8b3a4565f1a,Chicago,Osaka,United States,Japan,Port of LA,Port of Yokohama,9977.97,26,Medium,52
3b6e635e-e402-4084-8dd9-b3a77680c9c5,Manchester,Los Angeles,United Kingdom,United States,Port of Felixstowe,Port of LA,11663.41,22,Medium,40
1a0d714e-9da4-4872-ad64-c8f0b5871730,Dubai,Shenzhen,UAE,China,Jebel Ali,Shenzhen Port,9284.26,13,High,75
dc4ea06f-6c6e-424c-bcc4-f1e00be07ed5,Singapore,London,Singapore,United Kingdom,Port of Singapore,London Gateway,3363.87,6,Medium,42
ec7075b5-1534-4064-a5c5-fd6f63753c50,Hamburg,Tokyo,Germany,Japan,Bremerhaven,Port of Osaka,8752.61,11,Medium,67
b57b0b11-5e59-4ac4-936c-4e446aba3ccc,Rotterdam,Shanghai,Netherlands,China,Port of Rotterdam,Ningbo-Zhoushan,6072.96,9,Medium,51
7b5e7f40-1a6b-4b53-82a6-aad0c665cf49,Hyderabad,Manchester,India,United Kingdom,Nhava Sheva,London Gateway,5275.51,7,Low,30
16b905d8-27cc-4ada-bab4-670683e5b1e9,Abu Dhabi,Houston,UAE,United States,Khalifa Port,Port of LA,12481.92,20,Medium,54
fe30f598-e9c5-4c94-afa5-1d79972b2d51,Singapore,Manchester,Singapore,United Kingdom,Port of Singapore,London Gateway,1511.88,7,High,60
ee0fa632-d31b-41e2-9a52-1f248230df54,Busan,Osaka,South Korea,Japan,Port of Busan,Port of Yokohama,941.72,2,Medium,62
83d25e76-8d0c-42c9-9a07-7e5cd47599de,Singapore,Houston,Singapore,United States,Port of Singapore,Port of LA,8460.79,13,Low,27
df80eb4d-1e55-4790-9e35-08013ea97d63,Hamburg,Busan,Germany,South Korea,Bremerhaven,Incheon Port,3437.84,9,Low,43
ebbba3dc-7373-40c1-9b05-5a6807b161cf,Rotterdam,Ahmedabad,Netherlands,India,Port of Rotterdam,Chennai Port,7876.41,13,Medium,56
ecef741c-f979-4a94-a826-279fac1fcb59,Mumbai,Guangzhou,India,China,Kolkata Port,Ningbo-Zhoushan,520.87,5,High,86
c0eb8780-5489-47d1-97df-f4d57261caea,Amsterdam,New York,Netherlands,United States,Port of Rotterdam,Port of LA,8931.16,10,High,77
28216e50-f497-4fed-af55-8e2d5edcee0c,Dubai,Amsterdam,UAE,Netherlands,Jebel Ali,Port of Rotterdam,8569.41,18,Low,40
e7d213c0-8625-48e1-a1ed-faa1b8fa0e1b,Yokohama,Tokyo,Japan,Japan,Port of Osaka,Port of Yokohama,1501.85,7,High,76
a7a040b3-9e3c-4911-86ba-ccfb3202268d,Shenzhen,Ningbo,China,China,Shanghai Port,Shenzhen Port,1661.48,4,High,80
14c23aba-08de-4591-b008-a81b7db60894,Chennai,Osaka,India,Japan,Kolkata Port,Port of Osaka,8760.64,11,Medium,55
435b57ba-e35a-41ff-add2-4f6c4e5f0dfd,Seoul,Busan,South Korea,South Korea,Incheon Port,Incheon Port,1517.09,3,Medium,58
74b81e57-a4b4-4d5e-bb8f-5c9acdaf0894,Shenzhen,Hamburg,China,Germany,Ningbo-Zhoushan,Port of Hamburg,8692.26,15,Medium,37
87626c61-f00d-44eb-8a9d-4b5f43aa50f7,Frankfurt,Seoul,Germany,South Korea,Port of Hamburg,Incheon Port,9818.52,17,Low,42
5411f480-9333-48a7-8ec8-5967edf7d483,Hamburg,Shanghai,Germany,China,Bremerhaven,Shanghai Port,2345.72,5,Low,42
42ec4597-7164-4956-b2a1-a15d60db2969,Busan,Ningbo,South Korea,China,Incheon Port,Shanghai Port,7314.19,10,Medium,35
660486f7-66cc-4ca6-9885-146cab821453,Frankfurt,Yokohama,Germany,Japan,Port of Hamburg,Port of Yokohama,1844.27,4,Low,35
b07f3c8a-73ef-4cab-a171-d0a72b737efc,Busan,Ningbo,South Korea,China,Port of Busan,Ningbo-Zhoushan,3463.75,8,High,70
beb89174-4d02-4df7-8699-d1cd0c88654c,Amsterdam,Shenzhen,Netherlands,China,Port of Rotterdam,Shenzhen Port,11901.01,27,Low,44
5f8f0176-8b9a-4899-acf2-2eb4968e3473,Seoul,Sharjah,South Korea,UAE,Incheon Port,Khalifa Port,3277.45,7,Low,25
f703dc02-4c7f-4985-aeea-e475f115c15a,Shenzhen,Dubai,China,UAE,Ningbo-Zhoushan,Jebel Ali,6216.8,12,Medium,56
9d7217bd-3735-4aab-89a2-430a2b53f86a,Kolkata,Manchester,India,United Kingdom,Nhava Sheva,London Gateway,4307.39,12,Medium,68
e8f17c95-21f5-4f25-8478-2c351f42ebeb,Los Angeles,Guangzhou,United States,China,Port of LA,Ningbo-Zhoushan,7860.37,17,Medium,44
58eec3cd-6640-41d8-8ee4-975e1c5c1652,Osaka,Dubai,Japan,UAE,Port of Osaka,Jebel Ali,6323.15,13,Low,36
1e333438-71f9-4e22-be8e-565392e54c0d,Hyderabad,Seoul,India,South Korea,Kolkata Port,Incheon Port,12012.93,25,Medium,41
f0255390-1192-4b98-af9d-6ede294d3352,London,Singapore,United Kingdom,Singapore,London Gateway,Port of Singapore,6657.35,14,Medium,45
b627dc72-b43f-433a-ac5e-c2e320d40184,Felixstowe,London,United Kingdom,United Kingdom,Port of Felixstowe,Port of Felixstowe,524.1,1,Low,36
4f897180-5967-4b46-9966-9d6a5c18ed43,Bremen,Sharjah,Germany,UAE,Port of Hamburg,Khalifa Port,11661.74,21,High,88
3c739d86-af1d-43ea-af8f-4579c53f81f0,Dubai,Hamburg,UAE,Germany,Khalifa Port,Port of Hamburg,4488.61,12,Low,16
402b14d8-6ba0-4f8a-a563-15e8f5481adc,Singapore,Amsterdam,Singapore,Netherlands,Port of Singapore,Port of Rotterdam,8853.25,15,Low,21
d79a9acf-8f4a-4c26-8158-ba04a3985ccb,Hamburg,Abu Dhabi,Germany,UAE,Bremerhaven,Khalifa Port,1649.04,6,High,78
7b05d4ff-7e89-42e0-9f75-79fc9dc7032b,Amsterdam,Bremen,Netherlands,Germany,Port of Rotterdam,Bremerhaven,5925.43,8,Low,45
4767485e-70ee-4951-8dbb-6adcdfd2cc85,Chicago,Bengaluru,United States,India,Port Houston,Mundra Port,8559.76,15,Medium,35
efcd151b-9904-474a-a4f6-356c0b4eafe1,Tokyo,Seoul,Japan,South Korea,Port of Osaka,Port of Busan,11495.85,26,Low,36
db645af6-6a4a-42af-8c83-e59f44ec72b5,Amsterdam,Frankfurt,Netherlands,Germany,Port of Rotterdam,Port of Hamburg,7688.13,15,Low,35
c350cbea-f422-44e4-82eb-860d11f3d28d,Amsterdam,Abu Dhabi,Netherlands,UAE,Port of Rotterdam,Khalifa Port,3478.27,12,Low,22
5486c874-744b-4926-af06-2a8843c8e2da,Ningbo,Delhi,China,India,Shanghai Port,Mundra Port,9062.96,18,Medium,49
47b3df18-53ac-4565-a6fc-8f3d3b6fed88,Los Angeles,Delhi,United States,India,Port Newark,Mundra Port,3841.53,10,Low,30
c621609c-c281-40c4-b6bd-b710c980e88b,Frankfurt,Seoul,Germany,South Korea,Bremerhaven,Incheon Port,762.84,5,Medium,53
a782e3a0-0c33-4eb8-9955-93cab2475e5b,Rotterdam,Yokohama,Netherlands,Japan,Port of Rotterdam,Port of Yokohama,902.49,2,High,64
9665a2e7-860f-4d68-838d-1180a9dc018b,Sharjah,Shenzhen,UAE,China,Khalifa Port,Ningbo-Zhoushan,9337.07,18,Medium,41
f89a7996-b27e-49d6-bcd9-a5a7c63e7ad2,London,Singapore,United Kingdom,Singapore,London Gateway,Port of Singapore,2309.31,4,Low,41
1d5824c5-d752-4b3b-ad42-0ef42b7e6103,London,Tokyo,United Kingdom,Japan,Port of Felixstowe,Port of Osaka,11525.26,22,High,74
168c6690-e914-46c6-9c00-467c95f66b96,Chicago,Abu Dhabi,United States,UAE,Port Houston,Khalifa Port,12157.06,16,High,78
119c86e5-74ef-4229-bc05-d571eae2025c,Kolkata,Yokohama,India,Japan,Kolkata Port,Port of Yokohama,3897.47,9,Low,35
9e0e8256-35b8-4fce-b9d0-375a7726cb05,Rotterdam,Shenzhen,Netherlands,China,Port of Rotterdam,Shanghai Port,9630.93,11,Medium,41
d5d3d00e-648f-4b01-ba29-2119bbadd526,London,Bengaluru,United Kingdom,India,London Gateway,Mundra Port,389.81,5,Low,36
82c10e7e-9247-4340-9a68-fc0f3700d2a3,Busan,Rotterdam,South Korea,Netherlands,Incheon Port,Port of Rotterdam,12045.46,16,Low,34
704f1fa7-45bb-47b2-9145-329958d2a024,Tokyo,Yokohama,Japan,Japan,Port of Osaka,Port of Yokohama,1127.33,3,High,88
37c330c7-4274-42ea-ad94-d4aa7bb7951b,Hamburg,Amsterdam,Germany,Netherlands,Bremerhaven,Port of Rotterdam,7270.85,11,Low,36
bd8632bd-f755-411e-a266-31d897ed5675,Busan,Singapore,South Korea,Singapore,Port of Busan,Port of Singapore,3051.54,8,Low,37
3425f432-c501-4e8f-bae2-bd1ec52d35f5,Shanghai,Abu Dhabi,China,UAE,Ningbo-Zhoushan,Khalifa Port,1891.3,7,Low,35
fc386d55-7ef4-47de-bbd9-e5d648958943,Sharjah,Amsterdam,UAE,Netherlands,Jebel Ali,Port of Rotterdam,9382.77,20,Low,24
061bea80-37b0-45d2-a498-cd28243e6dc0,Rotterdam,Chicago,Netherlands,United States,Port of Rotterdam,Port of LA,5857.19,15,High,62
5d22e29b-9fd1-49a7-a388-8ce15f967f57,Bremen,London,Germany,United Kingdom,Bremerhaven,London Gateway,6309.03,8,Low,18
7e535641-7518-4b57-977c-463fc144a63f,Bengaluru,Ningbo,India,China,Kolkata Port,Shanghai Port,11691.07,19,Medium,54
4012e7e8-8877-47ef-a1e7-c2b70785a207,Bengaluru,Guangzhou,India,China,Nhava Sheva,Shenzhen Port,5802.02,12,Low,23
4bae5e1c-969c-4f9a-bd06-5ac6ec826143,Sharjah,Houston,UAE,United States,Khalifa Port,Port of LA,2469.29,7,Medium,57
3e8cf05f-4315-454f-828c-8aadd1e5a9df,Houston,Ningbo,United States,China,Port Newark,Ningbo-Zhoushan,8900.58,23,Medium,42
66d131c4-7305-42cd-b85f-c37e49f618b4,Manchester,Rotterdam,United Kingdom,Netherlands,Port of Felixstowe,Port of Rotterdam,11120.58,14,High,82
22cb6729-1682-4e7e-9955-300ae2e37e8b,Singapore,Shenzhen,Singapore,China,Port of Singapore,Shanghai Port,2217.81,6,Medium,63
470f7954-3e7c-42ac-8ca5-199ace03d7d3,Singapore,Tokyo,Singapore,Japan,Port of Singapore,Port of Osaka,8493.4,13,Low,28
3fca9a32-dd17-47bd-bea6-823c921637be,Singapore,Shenzhen,Singapore,China,Port of Singapore,Shanghai Port,1311.89,6,Low,26
e2b0dc21-dec8-466b-819c-a8a28abb0497,Kolkata,Hyderabad,India,India,Chennai Port,Mundra Port,716.22,3,Low,40
75399bd8-810a-44f5-8060-b31afb0bf9b9,Seoul,Singapore,South Korea,Singapore,Port of Busan,Port of Singapore,3923.0,7,Low,41
d474465f-21b1-4276-8166-89b588c02533,Guangzhou,Delhi,China,India,Ningbo-Zhoushan,Chennai Port,627.81,4,High,80
7ead2876-72e2-4185-9a9b-d24783ba553f,Los Angeles,Singapore,United States,Singapore,Port Houston,Port of Singapore,3261.32,7,Low,18
6dbb0135-e515-4fa6-bab6-5fd3ce47f7b3,Frankfurt,Dubai,Germany,UAE,Bremerhaven,Jebel Ali,3162.35,9,Medium,61
1bca042c-7a8a-413c-95f3-41f3cb6e89ba,Singapore,Los Angeles,Singapore,United States,Port of Singapore,Port of LA,2096.27,8,Medium,51
59547bc0-4b5a-4acf-b191-7027374fa809,Tokyo,Sharjah,Japan,UAE,Port of Osaka,Khalifa Port,896.47,2,Low,23
3dead699-85b5-4530-99c3-0e9349baf267,Houston,Seoul,United States,South Korea,Port Newark,Incheon Port,4624.08,9,Low,28
45ec3f56-6093-43dd-b2a1-06ec4686d7c8,Kolkata,Singapore,India,Singapore,Mundra Port,Port of Singapore,9284.66,15,High,72
717a391a-a2c5-4b2d-9047-da1790d96911,Hamburg,Rotterdam,Germany,Netherlands,Port of Hamburg,Port of Rotterdam,12282.11,19,Low,42
f9913b2f-452d-4249-8e07-ecc9becfa7ac,Houston,Singapore,United States,Singapore,Port Newark,Port of Singapore,8263.77,16,Low,31
0cc53bfb-803b-400e-a507-44fd217002a9,Seoul,Shanghai,South Korea,China,Incheon Port,Shenzhen Port,319.22,1,Low,16
59367a78-a1cb-4555-970f-8e6a288fc71f,Dubai,Ahmedabad,UAE,India,Khalifa Port,Nhava Sheva,1068.96,2,Low,16
2d0a1c1c-2275-44d7-b174-c7896eeb3d8d,Chennai,Osaka,India,Japan,Chennai Port,Port of Yokohama,3299.15,6,Low,42
155efdbe-e3e6-46f9-a0cf-299423c77137,Osaka,Dubai,Japan,UAE,Port of Osaka,Jebel Ali,6945.79,10,Medium,38
4deb8122-0ed5-498d-b40c-77e1d9efabad,Ningbo,Incheon,China,South Korea,Ningbo-Zhoushan,Incheon Port,4836.32,11,High,68
9ac8329a-0dcb-4e67-aea8-e18368144409,Frankfurt,Dubai,Germany,UAE,Bremerhaven,Khalifa Port,10197.57,16,High,85
3d894de3-1179-48d5-bb0a-d22c348959e9,Chicago,Hamburg,United States,Germany,Port Houston,Bremerhaven,6089.08,11,Medium,49
a0e85737-d912-4ebb-907f-39dbb8595754,Yokohama,Ningbo,Japan,China,Port of Yokohama,Shenzhen Port,3628.39,8,Low,18
6518751f-e6c1-43d8-9fd1-35199193c06d,Chicago,Frankfurt,United States,Germany,Port Houston,Bremerhaven,6564.33,15,Low,21
06e1dd7d-39c5-4066-9afb-07f1bb3ec659,Abu Dhabi,Hamburg,UAE,Germany,Khalifa Port,Port of Hamburg,10407.26,16,High,70
a1555ab6-01a9-42db-a3f8-6892e7c31546,Singapore,Shanghai,Singapore,China,Port of Singapore,Ningbo-Zhoushan,2916.1,6,Medium,41
3ef8c32d-54e9-459d-aecc-8e4259004350,Shanghai,Chennai,China,India,Ningbo-Zhoushan,Nhava Sheva,8216.79,10,Medium,40
69f68709-eebb-4a9f-9065-144cf4478d32,Amsterdam,Dubai,Netherlands,UAE,Port of Rotterdam,Khalifa Port,4089.6,11,Low,43
00f9a4cb-a22a-4949-bcf0-240ef629760a,Hamburg,Osaka,Germany,Japan,Port of Hamburg,Port of Yokohama,5255.32,13,Medium,38
3a2d4c1f-9acc-4d2c-82d1-79e9c5f790c0,Dubai,Ahmedabad,UAE,India,Khalifa Port,Mundra Port,3249.83,9,Medium,38
c91bf63d-330a-4cd2-9ec9-b6276bae662a,Busan,Tokyo,South Korea,Japan,Incheon Port,Port of Osaka,7178.21,9,Low,19
de2d2686-eacd-4207-ba78-18872d62b24a,Bremen,Hamburg,Germany,Germany,Bremerhaven,Bremerhaven,1344.27,3,Low,43
8f30b8e8-052f-4ede-91a1-9a95ed37431b,Los Angeles,Sharjah,United States,UAE,Port of LA,Jebel Ali,12407.44,20,Medium,62
0b1bae7a-0d5c-4737-9c4f-3fd179a67f2a,Los Angeles,Osaka,United States,Japan,Port Newark,Port of Yokohama,1518.36,5,Low,37
6e38ef3e-625d-4008-ae63-ca63b0b29180,Sharjah,Guangzhou,UAE,China,Jebel Ali,Ningbo-Zhoushan,12311.55,21,Low,15
18cee08d-de55-4610-9fcc-e2c223b09677,Guangzhou,Rotterdam,China,Netherlands,Ningbo-Zhoushan,Port of Rotterdam,6143.95,13,Low,22
546af8c7-a2f5-4e9e-a4e1-d8b18679ab7d,Dubai,Los Angeles,UAE,United States,Jebel Ali,Port of LA,9911.71,24,Low,32
73604e3e-4bd7-4d25-b7b1-8b3549438c8e,Rotterdam,Abu Dhabi,Netherlands,UAE,Port of Rotterdam,Jebel Ali,6166.48,11,Low,18
5dc30185-b215-43f4-9036-072fadc3fa9a,Busan,Amsterdam,South Korea,Netherlands,Incheon Port,Port of Rotterdam,8720.27,12,Low,38
945f31d2-b304-42d9-8e15-5070d3fc5605,Shenzhen,Tokyo,China,Japan,Shenzhen Port,Port of Yokohama,5528.98,9,Low,23
f40ae971-9ed9-4a76-803d-5ec55810b44b,Ningbo,Felixstowe,China,United Kingdom,Shenzhen Port,London Gateway,11900.58,18,Medium,65
50299068-e69d-4d5b-adfe-4aa98fd2715a,Yokohama,Los Angeles,Japan,United States,Port of Yokohama,Port Newark,4682.21,6,Low,26
d01112f2-295a-49b1-b581-5b306d909278,Shanghai,Bremen,China,Germany,Shanghai Port,Port of Hamburg,9893.14,13,Low,15
d5d65cf3-9a70-41ea-81e1-10d47ec21646,Singapore,Abu Dhabi,Singapore,UAE,Port of Singapore,Khalifa Port,3059.24,8,Medium,47
822ee8a6-6064-460f-871b-d0d2566ad03a,Yokohama,Houston,Japan,United States,Port of Osaka,Port Houston,1153.35,3,Medium,58
aa4fbc23-6a33-4268-a2d1-caae10606b9b,Ningbo,Guangzhou,China,China,Shanghai Port,Shenzhen Port,465.13,3,High,73
c31781dd-3187-4238-b109-7b637a852cc8,Seoul,Amsterdam,South Korea,Netherlands,Port of Busan,Port of Rotterdam,812.19,4,Low,22
16a1cefb-bf7e-4a9a-8d22-888c03576104,Singapore,Bremen,Singapore,Germany,Port of Singapore,Port of Hamburg,940.4,3,Low,34
ec01e139-baf2-405c-9385-4515e327b17d,Tokyo,Singapore,Japan,Singapore,Port of Osaka,Port of Singapore,2397.52,9,Medium,62
82a84ece-b0be-4e89-937e-a2e29895a831,Manchester,Abu Dhabi,United Kingdom,UAE,Port of Felixstowe,Jebel Ali,10178.51,17,Low,34
81c82ed4-b7fe-47c6-ae88-f48e45d4fd07,Manchester,Chennai,United Kingdom,India,London Gateway,Mundra Port,2176.58,6,Medium,62
1c434031-32bd-4d56-b2fe-f151d3ff769c,Amsterdam,Seoul,Netherlands,South Korea,Port of Rotterdam,Incheon Port,7213.19,13,Low,17
28c15150-f8ce-4a75-9c32-c89efb3187b7,Amsterdam,Houston,Netherlands,United States,Port of Rotterdam,Port Houston,11633.44,26,Medium,67
c99308ec-304b-4630-9f64-ad823ac66c88,Rotterdam,Sharjah,Netherlands,UAE,Port of Rotterdam,Khalifa Port,3859.4,7,High,63
1dddc3d9-2d9a-448c-8e25-4720f6a9f9aa,Manchester,Tokyo,United Kingdom,Japan,Port of Felixstowe,Port of Yokohama,1673.79,3,Medium,44
bde4302c-f1bd-454e-8893-79989c6b0cdf,Incheon,Manchester,South Korea,United Kingdom,Incheon Port,London Gateway,5334.83,11,Low,26
3ef298f1-e486-487f-ba10-2c0358908110,Sharjah,Shanghai,UAE,China,Khalifa Port,Shanghai Port,612.73,1,Medium,37
fe1a9879-b5b5-4fea-8ce4-2233085e53f6,Singapore,Sharjah,Singapore,UAE,Port of Singapore,Jebel Ali,5272.84,10,Low,15
0d59a822-d6a9-4f80-a1d9-6a04bffa75b7,Rotterdam,Osaka,Netherlands,Japan,Port of Rotterdam,Port of Yokohama,10388.28,23,Low,16
552fd907-f00f-4134-a51b-c3888137d2d2,Amsterdam,Abu Dhabi,Netherlands,UAE,Port of Rotterdam,Jebel Ali,8122.9,19,Low,36
66019be7-0105-4060-9f02-045bb2a9d235,Dubai,Shenzhen,UAE,China,Khalifa Port,Ningbo-Zhoushan,5890.08,9,Medium,46
13c7c3f8-3e1d-435b-a9b0-4c4aca2c3597,Sharjah,Manchester,UAE,United Kingdom,Jebel Ali,London Gateway,8069.34,13,Low,28
52fc2c0b-e059-474b-a4b9-7d0ebf97d589,Kolkata,Manchester,India,United Kingdom,Kolkata Port,London Gateway,9118.37,19,Critical,89
f4b09e11-b54a-47d7-ac19-e7fdb3d1222a,Los Angeles,London,United States,United Kingdom,Port Houston,London Gateway,2072.95,7,Medium,58
104262ff-7c31-4419-92e8-9decdba89306,Busan,Felixstowe,South Korea,United Kingdom,Port of Busan,Port of Felixstowe,656.75,6,Medium,36
e9ad3c3b-b261-4ed9-9341-28d5041c52b2,Ningbo,Houston,China,United States,Ningbo-Zhoushan,Port Houston,11166.74,17,Medium,58
cb92a301-f2d3-425b-90ee-19508a49875f,Seoul,Manchester,South Korea,United Kingdom,Port of Busan,Port of Felixstowe,7040.67,11,Medium,60
